AVERAGE of inc_%,,WEEK,,,,,,,,,,,,,,,,,,,,,,,,
CITY,SPOC,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Jabalpur,WH,,,0.0009,0.0006,,0.0003,0.0004,0.0007,0.0009,0.002,0.0003,,0.0004,0.0003,0.0003,0.0003,0.001,0.0003,0.0005,0.0005,0.0005,0.0005,0.0005,0.0011,0.0002
Jaipur,CX,0.0045,0.0029,0.004,0.0035,0.0026,0.0027,0.0026,0.0029,0.0044,0.0044,0.0037,0.0048,0.0045,0.005,0.0035,0.0042,0.0041,0.0036,0.0053,0.0047,0.0047,0.0039,0.0041,0.0024,0.002
Jaipur,DP,0.0005,0.0005,0.0006,0.0008,0.0005,0.001,0.0012,0.0018,0.0028,0.0018,0.0011,0.002,0.0029,0.0027,0.0013,0.0014,0.0012,0.0014,,,,,,,
Jaipur,Pod,0.01,0.006,0.0088,0.0048,0.0067,0.0069,0.0055,0.0072,0.0093,0.0121,0.0109,0.0101,0.0102,0.0114,0.008,0.0079,0.0084,0.0081,0.0114,0.0119,0.0098,0.0102,0.0075,0.0048,0.0054
Jaipur,Sourcing,0.0026,0.001,0.0007,0.0005,0.0005,0.0004,0.0007,0.0008,0.0005,0.0011,0.0008,0.0009,0.0022,0.003,0.0022,0.0032,0.0024,0.0022,0.0033,0.0026,0.0027,0.0025,0.0026,0.0031,0.0014
Jaipur,WH,0.0016,0.0009,0.0008,0.0011,0.0007,0.0006,0.0004,0.0005,0.0006,0.0006,0.0002,0.0003,0.0009,0.0012,0.0002,0.0009,0.0007,0.0007,0.0006,0.0006,0.0011,0.0007,0.0007,0.0004,0.0003
Jalandhar,CX,,0.0028,0.0005,0.002,0.0005,0.0025,0.0024,0.0014,0.001,0.0063,0.0021,0.0005,0.001,0.0034,0.002,0.0022,0.0029,0.0022,0.0025,0.0064,0.0018,0.0031,0.0032,0.0016,0.0023
Jalandhar,DP,0.0028,0.0009,0.001,0.0005,0.0005,0.0015,0.0005,0.0009,0.0035,0.0036,0.0031,0.001,0.0021,0.0015,0.002,0.0004,0.002,0.0007,,,,,,,
Jalandhar,Pod,,0.0064,0.0048,0.002,0.0037,0.0035,0.0033,0.0061,0.0071,0.0073,0.0052,0.0114,0.0041,0.0073,0.0039,0.0053,0.0053,0.0068,0.008,0.0126,0.0101,0.0085,0.008,0.0072,0.0048
Jalandhar,Sourcing,,0.0009,,,0.001,0.0005,0.0014,0.0009,0.0005,0.0005,,0.001,0.001,0.0005,0.0015,0.0004,0.0008,0.0025,0.0009,0.0028,0.0034,0.0017,0.0027,0.0021,0.0009
Jalandhar,WH,,0.0005,0.0005,0.0005,,0.001,,,0.0005,0.0005,,0.0005,,,,0.0004,0.0004,0.0007,0.0003,0.0009,0.0003,0.0003,0.0005,0.0003,0.0009
Jamshedpur,CX,0.0013,0.0022,0.0018,0.0025,0.0027,0.0009,0.0035,0.0022,0.0032,0.0027,0.002,0.0091,0.0075,0.0034,0.0067,0.0066,0.0046,0.0037,0.0036,0.0029,0.0036,0.0023,0.0026,0.0026,0.0032
Jamshedpur,DP,,,,0.0007,0.0003,0.0003,0.0006,0.0008,0.0011,0.0002,0.0002,0.0012,0.0004,0.0022,0.0013,0.002,0.0027,0.0013,,,,,,,
Jamshedpur,Pod,0.0026,0.0087,0.0087,0.0097,0.007,0.0054,0.0081,0.0076,0.0089,0.0072,0.0088,0.0202,0.0136,0.0117,0.0119,0.0167,0.016,0.0119,0.0093,0.0091,0.0105,0.0089,0.0066,0.0079,0.0061
Jamshedpur,Sourcing,0.0026,0.0009,0.0007,0.0012,0.0007,0.0003,0.0006,0.0006,0.0005,0.0005,0.0005,0.0002,0.0018,0.0027,0.0019,0.0031,0.0021,0.0021,0.0037,0.0026,0.0014,0.0022,0.0014,0.0023,0.0017
Jamshedpur,WH,0.0013,,0.0002,0.0002,,0.0003,0.0003,,0.0005,0.0005,0.0005,0.0005,0.0009,0.0007,0.0004,0.0018,0.0024,0.0002,0.0006,0.0005,0.0005,0.0005,0.0009,0.0005,0.001
Jhansi,CX,,0.0015,0.0016,0.0012,0.002,,,,,,,,,,,,,,,,,,,,
Jhansi,DP,,,0.0008,0.0006,0.002,,,,,,,,,,,,,,,,,,,,
Jhansi,Pod,,0.0073,0.0063,0.0053,0.0143,,,,,,,,,,,,,,,,,,,,
Jhansi,Sourcing,0.0043,,0.0016,,,,,,,,,,,,,,,,,,,,,,
Jhansi,WH,,0.0007,,,,,,,,,,,,,,,,,,,,,,,
Jodhpur,CX,,0.001,0.0012,0.007,0.0036,0.0027,0.0021,0.0084,0.0039,0.0105,0.0072,0.0048,0.0057,0.0072,0.0075,0.0111,0.004,0.0054,0.0099,0.0038,0.008,0.0044,0.0074,0.0038,0.0038
Jodhpur,DP,,,0.0004,,0.001,,0.0026,0.0017,0.0011,0.001,,0.001,0.001,0.0006,0.0012,0.0017,0.0005,0.001,,,,,,,
Jodhpur,Pod,0.0101,0.0044,0.006,0.0096,0.0089,0.0059,0.0062,0.0117,0.0151,0.0119,0.0129,0.0164,0.0139,0.0105,0.0133,0.0163,0.0136,0.0114,0.0143,0.0149,0.018,0.0134,0.0123,0.0077,0.0053
Jodhpur,Sourcing,,0.0015,0.0008,0.0004,0.0005,0.0009,,,,,0.0019,0.001,0.0015,0.0028,,0.007,0.003,0.0025,0.0032,0.0038,0.0031,0.003,0.0063,0.0014,0.0023
Jodhpur,WH,,,,0.0004,0.0005,,,0.0006,,0.0005,,,0.0021,0.0011,0.0006,0.0006,0.0005,0.0025,0.002,0.0003,0.0007,0.0007,0.0014,0.0017,0.0011
Kakinada,CX,,0.0014,0.0015,0.0029,0.0017,0.0041,0.0052,0.0026,0.0032,0.0028,0.0025,0.005,0.0023,0.0024,0.0034,0.0012,0.0054,0.007,0.0008,0.0019,0.001,0.0062,0.0023,0.0011,0.0014
Kakinada,DP,0.0033,0.0009,0.0012,,0.0003,0.0017,0.0003,0.0018,0.0013,0.0008,0.0006,0.0009,0.0014,0.0006,,0.0012,0.0012,0.0003,,,,,,,
Kakinada,Pod,0.0033,0.0067,0.0071,0.0065,0.0081,0.0064,0.0074,0.0042,0.0088,0.0062,0.0088,0.0083,0.008,0.0072,0.0061,0.0105,0.0085,0.0108,0.0076,0.0044,0.0037,0.0067,0.0042,0.0042,0.0033
Kakinada,Sourcing,,0.0017,0.0021,0.0015,0.0006,0.0009,0.0011,,0.0005,0.0003,0.0006,0.0003,0.0006,0.0009,0.0027,0.0006,0.0021,0.0015,0.0024,0.0017,0.0025,0.0024,0.0019,0.0025,0.0019
Kakinada,WH,0.0017,0.0012,0.0015,0.0009,0.0014,,,0.0008,0.0008,0.0003,0.0006,0.0003,0.0009,0.0006,0.0003,0.0012,0.0012,0.0009,0.0003,0.0005,0.0015,0.0007,0.0005,0.0008,0.0012
Kanchipuram,CX,0.0017,0.0015,0.0015,0.0031,0.0016,0.002,0.0044,0.0003,0.0038,0.0022,0.0038,0.0045,0.0027,0.0029,0.0067,0.0015,0.0032,0.0015,0.0026,0.0028,0.003,0.0028,0.0018,0.0009,0.0017
Kanchipuram,DP,,0.0003,0.0006,0.0019,0.0008,0.0003,0.0014,0.001,0.001,0.0016,0.0009,0.0021,,0.001,0.0012,0.0003,0.0016,0.0003,,,,,,,
Kanchipuram,Pod,0.0017,0.0037,0.004,0.0043,0.0047,0.0069,0.0085,0.0092,0.0083,0.0066,0.0075,0.0093,0.005,0.0046,0.0092,0.0071,0.0083,0.0073,0.0096,0.0062,0.0081,0.0062,0.0062,0.0063,0.0027
Kanchipuram,Sourcing,,0.0015,0.0012,0.0012,0.0004,0.0003,,0.0007,,,0.0003,,0.0003,0.0016,0.0003,0.0009,0.0006,0.0003,0.0009,0.0008,0.001,0.0013,0.001,0.0004,0.0007
Kanchipuram,WH,,,,0.0008,,0.0007,0.0007,0.0007,0.0006,,,0.0007,,0.0007,0.0009,0.0009,0.0003,0.0003,0.0009,0.001,0.0003,,0.0016,0.0009,
Kannur,CX,,0.001,,0.0005,0.0005,0.0015,,0.001,0.0011,0.001,,0.0006,,0.0011,0.0005,0.001,0.001,0.001,0.0018,0.0014,0.0013,,0.0016,0.0004,0.0008
Kannur,DP,,0.0005,,,0.0005,0.0005,,0.0005,0.0006,0.0005,0.001,0.0006,0.0006,,0.001,0.0005,0.0021,0.0015,,,,,,,
Kannur,Pod,0.0028,0.0024,0.002,0.0005,0.0022,0.0005,0.001,0.0036,0.0022,0.0041,0.0016,0.0046,0.0028,0.0017,0.0015,0.0052,0.0036,0.0054,0.0046,0.0088,0.003,0.0021,0.0016,0.0016,0.0028
Kannur,Sourcing,,,,0.0005,0.0005,,0.0005,0.0005,0.0017,,,,0.0006,0.0006,,,0.001,0.002,0.0005,,0.0009,0.0012,0.0008,0.0012,0.0012
Kannur,WH,,,,0.0005,,,,,,0.0005,,,,0.0006,,,0.0005,,0.0005,0.0005,,,,0.0004,
Kanpur,CX,0.0024,0.0008,0.0005,0.002,0.0012,0.0011,0.001,0.0015,0.0013,0.0017,0.0014,0.0021,0.0014,0.0007,0.0024,0.0009,0.0015,0.0022,0.0006,0.0022,0.001,0.0004,0.0015,0.0006,0.0012
Kanpur,DP,0.0012,0.0002,,0.001,0.0003,,0.0005,0.0003,0.0005,0.0012,0.0002,0.0008,0.0011,0.0007,0.0015,0.0007,0.0015,0.0007,,,,,,,
Kanpur,Pod,0.0036,0.0041,0.0052,0.0049,0.0018,0.0019,0.0031,0.006,0.0058,0.0106,0.0062,0.0083,0.005,0.0084,0.0057,0.0065,0.0081,0.0082,0.0051,0.0058,0.003,0.0039,0.0043,0.003,0.0026
Kanpur,Sourcing,0.0036,0.001,0.0002,0.0012,0.0006,0.0003,0.0008,0.0006,0.0005,0.0002,0.0007,0.001,0.0017,0.0031,0.0029,0.0029,0.0041,0.0029,0.0011,0.0019,0.0023,0.0013,0.0018,0.0012,0.0011
Kanpur,WH,,0.0008,0.0002,0.0005,0.0003,0.0003,0.0005,0.0003,0.0008,0.0015,0.0002,0.0005,,0.0005,0.0002,0.0004,,0.0002,0.0011,0.0005,0.0002,0.0003,0.0009,0.0002,0.0002
Karaikkudi,CX,0.0029,0.0005,0.0017,0.0022,0.0014,0.0021,0.0017,0.0012,0.0049,0.0072,0.0048,0.0004,0.0026,0.0062,0.0048,0.002,0.0037,0.003,0.0015,0.0018,0.0035,0.001,0.0017,0.0003,0.0006
Karaikkudi,DP,,0.0005,0.0004,0.0005,0.0014,0.0004,,0.0012,0.0015,0.0011,0.0012,0.0004,0.0009,,0.0012,0.0008,,0.0004,,,,,,,
Karaikkudi,Pod,0.0088,0.006,0.003,0.0054,0.0046,0.0047,0.0067,0.0056,0.009,0.0065,0.0068,0.0061,0.0092,0.0062,0.0056,0.0051,0.0114,0.0043,0.0063,0.0029,0.0095,0.0069,0.0044,0.0035,0.0016
Karaikkudi,Sourcing,,,0.0017,,0.0005,,0.0008,,0.0004,0.0004,,0.0009,0.0004,0.0008,0.0008,0.0008,0.0008,0.0017,0.0007,0.0014,0.0021,0.0007,0.001,0.0009,0.0023
Karaikkudi,WH,0.0118,,0.0004,0.0014,0.0009,0.0004,0.0008,0.0004,0.0004,,,,0.0026,0.0021,0.0012,0.0008,0.0016,0.0021,,,0.0004,,,,0.0019
Karimnagar,CX,,0.0029,0.002,0.0041,0.0028,0.0072,0.0031,0.003,0.0018,0.0041,0.003,0.0014,0.0038,0.0049,0.0016,0.0042,0.0029,0.0011,0.002,0.0029,0.0019,0.0029,0.0025,0.0012,0.0027
Karimnagar,DP,,,0.0011,0.0012,0.0011,0.0011,0.0003,0.0011,0.0015,0.0026,0.0015,0.002,0.002,0.0013,0.0006,0.0007,0.0003,0.0011,,,,,,,
Karimnagar,Pod,0.0063,0.0072,0.0042,0.0081,0.0067,0.0089,0.0076,0.008,0.0041,0.0067,0.0068,0.013,0.0106,0.0069,0.0079,0.0049,0.0095,0.0071,0.0068,0.007,0.0056,0.0053,0.0036,0.0032,0.0039
Karimnagar,Sourcing,0.0021,0.0003,0.0008,0.0009,0.0006,0.0006,0.0006,0.0006,,,0.0003,0.0007,0.0007,0.0013,0.0009,0.002,0.0023,0.0011,0.0013,0.0013,0.0029,0.0005,0.0017,0.0008,0.0006
Karimnagar,WH,0.0021,0.0009,0.0003,0.0019,0.0003,0.0003,,,,0.0012,0.0009,0.0007,0.001,0.002,0.0003,,0.0014,0.0006,0.0008,,0.0005,,0.0015,0.0008,0.0006
Karnal,CX,0.0057,,0.0046,0.0021,,0.0008,0.0017,0.0032,0.0024,0.0017,0.003,0.0056,0.0066,,0.0027,0.0041,0.002,0.0048,0.0028,0.0031,0.0056,0.0034,0.0029,0.0033,0.0011
Karnal,DP,0.0057,0.0026,,,,,,0.0008,0.0024,,0.001,0.0028,0.0009,0.0039,,,0.001,0.0063,,,,,,,
Karnal,Pod,0.0057,0.0051,0.0065,0.0043,0.0044,0.0085,0.0069,0.0128,0.0126,0.0104,0.0069,0.0178,0.0123,0.0068,0.0165,0.0134,0.0102,0.0127,0.005,0.0086,0.0074,0.0097,0.0105,0.0103,0.0054
Karnal,Sourcing,,0.0017,0.0019,0.0043,,,,,,,,,0.0009,0.0039,0.0064,0.0041,0.0102,0.0024,0.0028,0.0012,0.0056,0.0034,0.0023,0.0033,0.0011
Karnal,WH,,,0.0019,,,,0.0009,,0.0016,0.0026,0.001,0.0038,0.0009,,0.0009,0.0021,0.001,,0.0007,,0.0012,0.0006,0.0006,0.0005,
Karur,CX,0.0021,0.0017,0.001,0.0004,0.0011,0.0007,0.002,0.0013,0.0016,0.0022,0.0003,0.0031,0.0007,0.0014,0.0007,0.0017,0.0011,0.0018,0.001,0.0003,0.0006,0.0013,0.0006,0.0006,0.0011
Karur,DP,,0.0007,0.0003,0.0004,0.0007,0.0003,0.0007,0.001,0.0009,0.0013,0.0003,0.0007,0.0004,0.001,0.0004,0.0014,,,,,,,,,
Karur,Pod,,0.0024,0.0031,0.0022,0.0025,0.0031,0.003,0.0037,0.0053,0.0041,0.0047,0.0059,0.0028,0.0048,0.005,0.0049,0.0042,0.0072,0.0044,0.0052,0.0036,0.0038,0.0018,0.0017,0.0022
Karur,Sourcing,,0.0007,,0.0004,0.0004,,0.0007,,,0.0003,,,0.0004,0.0003,0.0014,0.0007,,0.0007,0.0013,0.0003,0.0006,0.001,0.0012,0.0006,0.0006
Karur,WH,,0.0007,,0.0004,,,,,0.0006,0.0003,0.0003,,,,0.0004,0.001,0.0011,,0.001,0.0007,0.0003,0.0006,0.0003,0.0006,0.0014
Khammam,CX,0.0012,0.0011,0.0024,0.0056,0.0016,0.001,0.0016,0.003,0.0025,0.0013,0.002,0.0025,0.0052,0.0036,0.0021,0.0046,0.0023,0.0051,0.0032,0.0025,0.0027,0.0045,0.003,0.0011,0.002
Khammam,DP,,0.0004,0.0007,0.0006,0.0004,0.0012,0.0004,0.0013,0.0002,0.0004,0.0013,0.0008,0.0006,0.0009,0.0006,0.0008,0.0014,0.0014,,,,,,,
Khammam,Pod,0.0071,0.0044,0.0063,0.0043,0.005,0.0043,0.0059,0.0069,0.0057,0.0052,0.0075,0.0098,0.0095,0.0066,0.0055,0.0068,0.0064,0.0078,0.0045,0.0069,0.0062,0.0057,0.0055,0.0027,0.0029
Khammam,Sourcing,0.0012,0.0011,0.0007,0.0008,0.0004,0.0008,0.0002,0.0006,,,,0.0004,0.0006,0.0002,0.0008,0.0019,0.0008,0.0002,0.0011,0.0009,0.0016,0.0016,0.0013,0.0013,0.0005
Khammam,WH,0.0012,0.0002,0.0004,0.001,,0.0006,0.0002,,0.0015,,0.0007,0.0002,,0.0009,0.0006,0.0013,0.0006,0.0006,0.0005,0.0012,,0.0005,0.0008,0.0005,
Kochi,CX,0.0013,0.001,0.0012,0.0012,0.0011,0.0011,0.0011,0.0014,0.0013,0.0013,0.0013,0.0019,0.0014,0.0011,0.0013,0.0012,0.0012,0.0015,0.001,0.0015,0.0014,0.0014,0.0015,0.0011,0.001
Kochi,DP,0.0003,0.001,0.001,0.0008,0.001,0.0006,0.0005,0.0011,0.0022,0.0012,0.0009,0.0007,0.0005,0.0005,0.0005,0.0005,0.0004,0.0009,,,,,,,
Kochi,Pod,0.0042,0.0034,0.0031,0.0043,0.0032,0.0035,0.0047,0.0053,0.0043,0.0042,0.0046,0.0065,0.0047,0.0047,0.0044,0.0049,0.007,0.0058,0.0041,0.0043,0.0042,0.0042,0.0043,0.0029,0.0028
Kochi,Sourcing,0.0014,0.001,0.001,0.0007,0.0003,0.0004,0.0002,0.0003,0.0004,0.0003,0.0003,0.0003,0.0006,0.0005,0.0006,0.001,0.0008,0.0007,0.0017,0.0015,0.0017,0.0019,0.0016,0.0015,0.001
Kochi,WH,0.0003,0.0003,0.0004,0.0003,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0003,0.0003,0.0003,0.0002,0.0002,0.0004,0.0002,0.0004,0.0002,0.0003
Kolhapur,CX,0.0063,0.0016,0.0017,0.0017,0.0005,,0.0025,0.0024,0.0014,0.0014,0.0034,0.0014,0.0036,0.0012,0.0038,0.003,0.0016,0.0028,0.0007,0.002,0.0026,0.0017,0.0013,0.003,0.0019
Kolhapur,DP,0.0031,,,,0.0009,0.0005,0.0005,0.0014,0.0005,0.0005,,0.0005,0.001,0.0006,0.0009,0.0015,0.0004,,,,,,,,
Kolhapur,Pod,0.0063,0.0037,0.0046,0.003,0.0055,0.0043,0.0061,0.0104,0.0075,0.0054,0.0094,0.0053,0.0057,0.0079,0.008,0.0096,0.0098,0.0047,0.0071,0.0063,0.0037,0.0045,0.0072,0.0033,0.0029
Kolhapur,Sourcing,,0.0012,0.0017,0.0004,0.0005,,0.003,0.0014,,0.0005,0.0013,0.001,,0.0018,0.0014,0.004,0.0041,0.0028,0.0003,0.0013,0.0033,0.001,0.0033,0.0023,0.0008
Kolhapur,WH,,0.0004,0.0004,,,,,,0.0005,,,,,,,,0.0004,0.0004,,0.001,0.0004,0.0003,,,0.0003
Kolkata,CX,0.0013,0.0016,0.0022,0.002,0.0025,0.0023,0.0023,0.002,0.0022,0.0023,0.002,0.0025,0.0021,0.0031,0.0028,0.0026,0.0037,0.0033,0.0028,0.0023,0.0032,0.0027,0.0033,0.002,0.0022
Kolkata,DP,0.0007,0.0008,0.001,0.0012,0.001,0.001,0.001,0.0012,0.002,0.0014,0.001,0.0008,0.0008,0.0013,0.0012,0.0015,0.0014,0.0018,,,,,,,
Kolkata,Pod,0.0042,0.0047,0.0057,0.0048,0.0057,0.0064,0.006,0.0068,0.0067,0.0063,0.0058,0.0084,0.008,0.0098,0.0092,0.0107,0.0114,0.0115,0.0105,0.0121,0.0121,0.0112,0.01,0.0077,0.0065
Kolkata,Sourcing,0.0023,0.0016,0.0017,0.0017,0.0017,0.0018,0.0016,0.0021,0.0025,0.0017,0.0015,0.0023,0.0027,0.0025,0.0022,0.0017,0.0016,0.0022,0.0038,0.0035,0.0032,0.0029,0.0026,0.0023,0.0016
Kolkata,WH,0.0003,0.0005,0.0003,0.0004,0.0005,0.0002,0.0004,0.0004,0.0004,0.0005,0.0005,0.0004,0.0003,0.0007,0.0007,0.0007,0.0012,0.0009,0.0012,0.001,0.001,0.0009,0.0014,0.0007,0.0007
Kollam,CX,0.0007,0.0006,0.0009,0.0011,0.0006,0.0003,0.0007,0.0003,0.0002,0.001,0.0003,0.0004,0.0009,0.0005,0.0001,0.0003,0.001,0.0004,0.0005,0.0007,0.0006,0.0005,0.0004,0.0007,0.0005
Kollam,DP,,0.0002,,0.0007,0.0004,0.0005,0.0002,0.0003,0.0007,0.0001,0.0003,0.0002,0.0001,0.0005,0.0004,0.0007,0.0003,0.0003,,,,,,,
Kollam,Pod,0.0013,0.0017,0.0017,0.0012,0.0015,0.0014,0.002,0.003,0.0021,0.0017,0.0034,0.0029,0.0058,0.0027,0.0033,0.0041,0.0031,0.0024,0.002,0.0034,0.0029,0.002,0.0019,0.0016,0.0017
Kollam,Sourcing,0.0007,0.0018,0.0009,0.0009,0.0014,0.0003,0.0003,0.0008,0.0006,0.0004,0.0006,0.0006,0.0011,0.0007,0.0006,0.0006,0.0006,0.0009,0.0006,0.0009,0.0012,0.0009,0.0012,0.0006,0.0007
Kollam,WH,,,0.0004,,0.0001,0.0007,0.0001,0.0002,0.0007,0.0001,0.0001,,,0.0001,0.0001,0.0002,0.0002,0.0003,0.0001,0.0003,0.0004,0.0002,0.0006,0.0003,0.0002
Kota,CX,0.0061,0.0038,0.0021,0.0011,0.0026,0.0022,0.0032,0.0019,0.0041,0.0038,0.005,0.004,0.0052,0.0069,0.0038,0.0037,0.0045,0.0008,0.002,0.0011,,,0.004,0.0023,
Kota,DP,0.001,0.0002,,0.0005,0.0009,0.0014,0.0023,0.001,0.0018,0.0024,0.0003,0.0024,0.0012,0.0016,0.0017,0.0008,,0.0033,,,,,,,
Kota,Pod,0.0092,0.0102,0.0068,0.0027,0.0073,0.0056,0.012,0.0061,0.01,0.0118,0.0113,0.0085,0.0124,0.0086,0.0118,0.0158,0.0113,0.0106,0.0048,0.0073,0.0088,0.0059,0.0093,0.0029,0.0036
Kota,Sourcing,0.0041,0.001,0.0006,0.0007,0.0023,0.0053,0.0042,0.0042,0.0062,0.0051,0.0037,0.0028,0.0032,0.0049,0.0051,0.0046,0.0023,0.0057,0.0034,0.0034,0.004,0.0039,0.0007,0.0012,0.0018
Kota,WH,,0.0005,0.0008,0.0002,0.0012,0.0003,0.0003,0.001,0.0006,0.0003,0.0003,0.0008,0.0004,0.002,0.0013,0.0017,0.0015,0.0024,,0.0011,,0.002,0.0007,0.0023,
Kottayam,CX,,0.0003,0.0007,0.0006,0.0009,0.0003,,0.0009,0.0005,0.0003,0.0012,0.0009,0.0009,,0.0003,0.0003,0.0006,0.0005,0.0005,0.0008,0.0005,0.0006,0.0004,0.0004,0.0005
Kottayam,DP,,0.001,0.0003,0.0008,0.0004,0.0009,0.0004,0.0007,0.001,0.0005,0.0011,0.0004,,0.0002,0.0003,0.0007,0.0006,0.0008,,,,,,,
Kottayam,Pod,0.0034,0.0019,0.0019,0.0025,0.0013,0.0019,0.0013,0.0029,0.0014,0.0022,0.003,0.0034,0.0026,0.0018,0.0023,0.0022,0.0051,0.0038,0.0039,0.0035,0.0032,0.0025,0.0024,0.0022,0.0026
Kottayam,Sourcing,,0.0003,0.0005,0.001,0.0004,0.0002,0.0007,0.0005,0.0009,0.0007,0.0004,0.0013,0.0006,0.0002,0.0007,0.0005,0.0003,0.0008,0.0005,0.0003,0.0003,0.0015,0.001,0.0011,0.0003
Kottayam,WH,,0.0003,0.0002,,,0.0002,,0.0007,0.0002,0.0007,0.0005,,0.0004,0.0002,0.0003,0.0003,0.0003,0.0003,,0.0006,0.0003,0.0001,0.0003,,
Kozhikode,CX,,0.0012,0.0013,0.0016,0.0011,0.0006,0.0007,0.0013,0.0008,0.0012,0.0012,0.002,0.001,0.0009,0.0005,0.001,0.0021,0.0014,0.001,0.0001,0.0015,0.0006,0.0007,0.0011,0.0011
Kozhikode,DP,0.0009,0.0013,0.0008,0.0006,0.0019,0.0006,0.0005,0.0011,0.0012,0.001,0.0013,0.0011,0.0004,0.0005,0.0005,0.0005,0.0003,0.0006,,,,,,,
Kozhikode,Pod,0.0027,0.0026,0.0019,0.003,0.0025,0.0029,0.0025,0.003,0.0026,0.0021,0.0036,0.0039,0.0028,0.0036,0.0051,0.0057,0.0124,0.0058,0.0026,0.0035,0.0056,0.0027,0.0041,0.0021,0.0028
Kozhikode,Sourcing,,0.0006,0.0007,0.0008,0.0012,0.0006,0.001,0.0011,0.0006,0.0007,0.001,0.001,0.001,0.0005,0.0006,0.001,0.0006,0.0008,0.001,0.0004,0.001,0.0007,0.0013,0.0011,0.0004
Kozhikode,WH,,0.0003,0.0003,0.0007,0.0001,0.0006,0.0005,0.001,0.0002,0.0003,0.0003,0.0004,0.0004,0.0006,0.0001,0.0008,0.0009,0.0005,0.0002,0.0006,0.0002,0.0004,0.0004,0.0005,0.0005
Kurnool,CX,0.0036,0.0035,0.0042,0.0038,0.0052,0.0049,0.0026,0.0037,0.0028,0.0029,0.0037,0.0034,0.0063,0.0026,0.0042,0.0033,0.0038,0.0032,0.0019,0.0009,0.0032,0.0015,0.0029,0.0017,0.0038
Kurnool,DP,0.0012,0.0013,0.001,0.0014,0.0022,0.0009,0.0015,0.0025,0.0017,0.0025,0.0013,0.0011,0.0012,0.0021,0.0017,0.001,0.0015,0.0023,,,,,,,
Kurnool,Pod,0.0121,0.0058,0.0057,0.01,0.0062,0.0056,0.0069,0.0045,0.0062,0.0062,0.0081,0.0078,0.0084,0.0088,0.0078,0.0096,0.0106,0.0101,0.0061,0.0065,0.0076,0.0045,0.0045,0.0044,0.0041
Kurnool,Sourcing,0.0024,0.0015,0.0015,0.002,0.0019,0.0018,0.0021,0.0031,0.0033,0.0027,0.0027,0.0049,0.0012,0.0028,0.0032,0.0006,0.0017,0.0013,0.0018,0.0019,0.0021,0.0014,0.0011,0.0011,0.0012
Kurnool,WH,0.0012,0.0006,0.0011,0.0009,0.0019,0.0007,0.0007,0.0008,0.0007,0.0008,0.001,0.0007,0.0008,0.0008,0.0008,0.0008,0.0012,0.0013,0.0011,0.0015,0.0016,0.0015,0.0009,0.0009,0.0015
Kurukshetra,CX,,0.0009,0.0009,0.0044,,,,,,,,,,,,,,,,,,,,,
Kurukshetra,DP,,0.0038,0.0009,,,,,,,,,,,,,,,,,,,,,,
Kurukshetra,Pod,0.0181,0.0066,0.0056,0.0011,,,,,,,,,,,,,,,,,,,,,
Kurukshetra,Sourcing,,0.0009,,0.0022,,,,,,,,,,,,,,,,,,,,,
Kurukshetra,WH,,,,0.0022,,,,,,,,,,,,,,,,,,,,,
Latur,CX,,0.0019,0.003,0.0009,0.0027,0.0012,0.0054,0.0028,0.002,0.0027,0.001,0.0121,,,0.0021,0.0068,0.0046,0.0034,0.0034,0.0008,0.0025,0.0035,0.0062,0.0043,0.0009
Latur,DP,,,0.002,,,,,0.001,0.002,0.0035,0.001,0.0024,,,,,,0.0009,,,,,,,
Latur,Pod,0.0068,0.0056,0.0111,0.0056,0.004,0.0047,0.0054,0.0085,0.0091,0.0089,0.0067,0.0206,0.0084,0.0082,0.0103,0.0117,0.0093,0.0069,0.0118,0.0097,0.0116,0.0035,0.0089,0.0043,0.0026
Latur,Sourcing,0.0068,,,,,0.0024,0.0021,,0.004,0.0027,,0.0036,,0.0023,0.001,0.001,0.0015,0.0026,0.0042,0.0032,0.005,0.0009,,0.0017,
Latur,WH,,0.0009,0.001,,0.0013,,0.0011,0.0019,0.003,,,0.0036,,,0.001,0.001,,0.0026,0.0067,,0.0017,0.0009,0.0009,,
Lonavla,CX,0.0085,0.0012,0.0054,0.0042,0.0036,0.0032,0.0026,0.0026,,0.0036,0.0048,,0.0035,0.0047,0.005,0.0014,0.0011,0.0018,0.0008,,0.0016,0.0016,0.0008,0.0035,
Lonavla,DP,0.0085,0.0024,0.0013,,0.0012,,0.0026,0.0013,0.0028,0.0012,,0.0033,0.0012,0.0009,0.0008,0.0014,,0.0018,,,,,,,
Lonavla,Pod,0.0171,0.0095,0.0148,0.0097,0.0071,0.0116,0.0117,0.0066,0.0028,0.0083,0.0012,0.0054,0.0046,0.0085,0.0109,0.0095,0.0078,0.0035,0.0048,0.0105,0.0072,0.0086,0.0069,0.0042,0.0026
Lonavla,Sourcing,,0.0012,0.0013,,0.0024,0.0011,,0.0026,0.0014,0.0012,0.0036,0.0033,0.0012,0.0019,0.0008,0.0027,,0.0018,0.0016,0.0015,0.0032,0.0023,0.0015,,
